time,x,y,psi,speed,curvature
24.23,115.255,-0.461109,-0.0278695,5.01486,0.000454566
24.24,115.305,-0.462506,-0.0278467,5.01486,0.000455945
24.25,115.355,-0.463903,-0.0278238,5.01486,0.000457322
24.26,115.405,-0.465298,-0.0278008,5.01486,0.000458698
24.27,115.455,-0.466692,-0.0277777,5.01486,0.000460073
24.28,115.506,-0.468084,-0.0277546,5.01486,0.000461447
24.29,115.556,-0.469476,-0.0277314,5.01486,0.00046282
24.3,115.606,-0.470867,-0.0277082,5.01486,0.000464192
24.31,115.656,-0.472256,-0.0276849,5.01486,0.000465562
24.32,115.706,-0.473644,-0.0276615,5.01486,0.000466932
24.33,115.756,-0.475031,-0.027638,5.01486,0.0004683
24.34,115.806,-0.476417,-0.0276145,5.01486,0.000469667
24.35,115.857,-0.477801,-0.0275909,5.01486,0.000471033
24.36,115.907,-0.479185,-0.0275672,5.01486,0.000472397
24.37,115.957,-0.480567,-0.0275435,5.01486,0.000473761
24.38,116.007,-0.481948,-0.0275197,5.01486,0.000475123
24.39,116.057,-0.483328,-0.0274958,5.01486,0.000476485
24.4,116.107,-0.484706,-0.0274719,5.01486,0.000477845
24.41,116.158,-0.486084,-0.0274479,5.01486,0.000479204
24.42,116.208,-0.48746,-0.0274238,5.01486,0.000480561
24.43,116.258,-0.488835,-0.0273996,5.01486,0.000481918
24.44,116.308,-0.490209,-0.0273754,5.01486,0.000483273
24.45,116.358,-0.491581,-0.0273512,5.01486,0.000484627
24.46,116.408,-0.492953,-0.0273268,5.01486,0.00048598
24.47,116.458,-0.494323,-0.0273024,5.01486,0.000487332
24.48,116.509,-0.495692,-0.0272779,5.01486,0.000488682
24.49,116.559,-0.497059,-0.0272534,5.01486,0.000490032
24.5,116.609,-0.498426,-0.0272288,5.01485,0.00049138
24.51,116.659,-0.499791,-0.0272041,5.01485,0.000492727
24.52,116.709,-0.501155,-0.0271793,5.01485,0.000494072
24.53,116.759,-0.502518,-0.0271545,5.01485,0.000495417
24.54,116.809,-0.503879,-0.0271296,5.01485,0.00049676
24.55,116.86,-0.505239,-0.0271047,5.01485,0.000498102
24.56,116.91,-0.506598,-0.0270796,5.01485,0.000499443
24.57,116.96,-0.507956,-0.0270545,5.01485,0.000500782
24.58,117.01,-0.509313,-0.0270294,5.01485,0.000502121
24.59,117.06,-0.510668,-0.0270042,5.01485,0.000503458
24.6,117.11,-0.512022,-0.0269789,5.01485,0.000504794
24.61,117.16,-0.513374,-0.0269535,5.01485,0.000506128
24.62,117.211,-0.514726,-0.0269281,5.01485,0.000507462
24.63,117.261,-0.516076,-0.0269026,5.01485,0.000508794
24.64,117.311,-0.517425,-0.026877,5.01485,0.000510124
24.65,117.361,-0.518772,-0.0268514,5.01485,0.000511454
24.66,117.411,-0.520118,-0.0268257,5.01485,0.000512782
24.67,117.461,-0.521463,-0.0268,5.01485,0.000514109
24.68,117.512,-0.522807,-0.0267741,5.01485,0.000515435
24.69,117.562,-0.524149,-0.0267483,5.01485,0.00051676
24.7,117.612,-0.52549,-0.0267223,5.01485,0.000518083
24.71,117.662,-0.52683,-0.0266963,5.01485,0.000519405
24.72,117.712,-0.528169,-0.0266702,5.01485,0.000520725
24.73,117.762,-0.529506,-0.026644,5.01485,0.000522045
24.74,117.812,-0.530841,-0.0266178,5.01485,0.000523363
24.75,117.863,-0.532176,-0.0265915,5.01485,0.00052468
24.76,117.913,-0.533509,-0.0265652,5.01485,0.000525995
24.77,117.963,-0.534841,-0.0265387,5.01484,0.000527309
24.78,118.013,-0.536172,-0.0265123,5.01484,0.000528622
24.79,118.063,-0.537501,-0.0264857,5.01484,0.000529934
24.8,118.113,-0.538829,-0.0264591,5.01484,0.000531244
24.81,118.163,-0.540155,-0.0264324,5.01484,0.000532553
24.82,118.214,-0.54148,-0.0264057,5.01484,0.000533861
24.83,118.264,-0.542804,-0.0263788,5.01484,0.000535167
24.84,118.314,-0.544127,-0.026352,5.01484,0.000536472
24.85,118.364,-0.545448,-0.026325,5.01484,0.000537776
24.86,118.414,-0.546768,-0.026298,5.01484,0.000539078
24.87,118.464,-0.548086,-0.0262709,5.01484,0.000540379
24.88,118.514,-0.549403,-0.0262438,5.01484,0.000541679
24.89,118.565,-0.550719,-0.0262166,5.01484,0.000542977
24.9,118.615,-0.552033,-0.0261893,5.01484,0.000544274
24.91,118.665,-0.553346,-0.026162,5.01484,0.00054557
24.92,118.715,-0.554658,-0.0261346,5.01484,0.000546865
24.93,118.765,-0.555968,-0.0261071,5.01484,0.000548158
24.94,118.815,-0.557277,-0.0260796,5.01484,0.000549449
24.95,118.866,-0.558584,-0.026052,5.01484,0.000550739
24.96,118.916,-0.55989,-0.0260243,5.01484,0.000552028
24.97,118.966,-0.561195,-0.0259966,5.01484,0.000553316
24.98,119.016,-0.562498,-0.0259688,5.01484,0.000554602
24.99,119.066,-0.5638,-0.0259409,5.01484,0.000555887
25,119.116,-0.565101,-0.025913,5.01484,0.00055717
25.01,119.166,-0.5664,-0.025885,5.01484,0.000558452
25.02,119.217,-0.567697,-0.025857,5.01484,0.000559733
25.03,119.267,-0.568994,-0.0258289,5.01484,0.000561012
25.04,119.317,-0.570288,-0.0258007,5.01483,0.00056229
25.05,119.367,-0.571582,-0.0257725,5.01483,0.000563567
25.06,119.417,-0.572874,-0.0257442,5.01483,0.000564842
25.07,119.467,-0.574164,-0.0257158,5.01483,0.000566116
25.08,119.517,-0.575454,-0.0256874,5.01483,0.000567388
25.09,119.568,-0.576741,-0.0256589,5.01483,0.000568659
25.1,119.618,-0.578028,-0.0256303,5.01483,0.000569929
25.11,119.668,-0.579313,-0.0256017,5.01483,0.000571197
25.12,119.718,-0.580596,-0.025573,5.01483,0.000572463
25.13,119.768,-0.581878,-0.0255443,5.01483,0.000573729
25.14,119.818,-0.583159,-0.0255155,5.01483,0.000574993
25.15,119.868,-0.584438,-0.0254866,5.01483,0.000576255
25.16,119.919,-0.585715,-0.0254576,5.01483,0.000577516
25.17,119.969,-0.586992,-0.0254286,5.01483,0.000578776
25.18,120.019,-0.588266,-0.0253996,5.01483,0.000580034
25.19,120.069,-0.58954,-0.0253704,5.01483,0.000581291
25.2,120.119,-0.590811,-0.0253412,5.01483,0.000582546
25.21,120.169,-0.592082,-0.025312,5.01483,0.0005838
25.22,120.22,-0.593351,-0.0252827,5.01483,0.000585052
25.23,120.27,-0.594618,-0.0252533,5.01483,0.000586303
25.24,120.32,-0.595884,-0.0252239,5.01483,0.000587553
25.25,120.37,-0.597149,-0.0251943,5.01483,0.000588801
25.26,120.42,-0.598412,-0.0251648,5.01483,0.000590048
25.27,120.47,-0.599673,-0.0251351,5.01483,0.000591293
25.28,120.52,-0.600933,-0.0251055,5.01483,0.000592537
25.29,120.571,-0.602192,-0.0250757,5.01483,0.000593779
25.3,120.621,-0.603449,-0.0250459,5.01483,0.00059502
25.31,120.671,-0.604704,-0.025016,5.01482,0.000596259
25.32,120.721,-0.605958,-0.0249861,5.01482,0.000597497
25.33,120.771,-0.607211,-0.0249561,5.01482,0.000598733
25.34,120.821,-0.608462,-0.024926,5.01482,0.000599968
25.35,120.871,-0.609711,-0.0248959,5.01482,0.000601201
25.36,120.922,-0.610959,-0.0248657,5.01482,0.000602433
25.37,120.972,-0.612206,-0.0248354,5.01482,0.000603664
25.38,121.022,-0.61345,-0.0248051,5.01482,0.000604893
25.39,121.072,-0.614694,-0.0247747,5.01482,0.00060612
25.4,121.122,-0.615936,-0.0247443,5.01482,0.000607346
25.41,121.172,-0.617176,-0.0247138,5.01482,0.000608571
25.42,121.222,-0.618415,-0.0246832,5.01482,0.000609794
25.43,121.273,-0.619652,-0.0246526,5.01482,0.000611015
25.44,121.323,-0.620888,-0.0246219,5.01482,0.000612235
25.45,121.373,-0.622122,-0.0245912,5.01482,0.000613453
25.46,121.423,-0.623355,-0.0245604,5.01482,0.00061467
25.47,121.473,-0.624586,-0.0245295,5.01482,0.000615886
25.48,121.523,-0.625816,-0.0244986,5.01482,0.000617099
25.49,121.574,-0.627044,-0.0244676,5.01482,0.000618312
25.5,121.624,-0.62827,-0.0244366,5.01482,0.000619523
25.51,121.674,-0.629495,-0.0244055,5.01482,0.000620732
25.52,121.724,-0.630718,-0.0243743,5.01482,0.00062194
25.53,121.774,-0.63194,-0.0243431,5.01482,0.000623146
25.54,121.824,-0.63316,-0.0243118,5.01482,0.000624351
25.55,121.874,-0.634379,-0.0242804,5.01482,0.000625554
25.56,121.925,-0.635596,-0.024249,5.01482,0.000626755
25.57,121.975,-0.636812,-0.0242176,5.01482,0.000627955
25.58,122.025,-0.638026,-0.024186,5.01481,0.000629154
25.59,122.075,-0.639238,-0.0241544,5.01481,0.000630351
25.6,122.125,-0.640449,-0.0241228,5.01481,0.000631546
25.61,122.175,-0.641658,-0.0240911,5.01481,0.00063274
25.62,122.225,-0.642865,-0.0240593,5.01481,0.000633932
25.63,122.276,-0.644071,-0.0240275,5.01481,0.000635123
25.64,122.326,-0.645276,-0.0239956,5.01481,0.000636312
25.65,122.376,-0.646478,-0.0239636,5.01481,0.000637499
25.66,122.426,-0.64768,-0.0239316,5.01481,0.000638685
25.67,122.476,-0.648879,-0.0238996,5.01481,0.00063987
25.68,122.526,-0.650077,-0.0238674,5.01481,0.000641052
25.69,122.576,-0.651273,-0.0238352,5.01481,0.000642234
25.7,122.627,-0.652468,-0.023803,5.01481,0.000643413
25.71,122.677,-0.653661,-0.0237707,5.01481,0.000644591
25.72,122.727,-0.654853,-0.0237383,5.01481,0.000645768
25.73,122.777,-0.656043,-0.0237059,5.01481,0.000646942
25.74,122.827,-0.657231,-0.0236734,5.01481,0.000648116
25.75,122.877,-0.658417,-0.0236409,5.01481,0.000649287
25.76,122.928,-0.659602,-0.0236083,5.01481,0.000650457
25.77,122.978,-0.660786,-0.0235756,5.01481,0.000651626
25.78,123.028,-0.661967,-0.0235429,5.01481,0.000652793
25.79,123.078,-0.663147,-0.0235101,5.01481,0.000653958
25.8,123.128,-0.664326,-0.0234773,5.01481,0.000655121
25.81,123.178,-0.665502,-0.0234444,5.01481,0.000656283
25.82,123.228,-0.666678,-0.0234115,5.01481,0.000657444
25.83,123.279,-0.667851,-0.0233785,5.01481,0.000658602
25.84,123.329,-0.669023,-0.0233454,5.01481,0.000659759
25.85,123.379,-0.670193,-0.0233123,5.0148,0.000660915
25.86,123.429,-0.671361,-0.0232791,5.0148,0.000662069
25.87,123.479,-0.672528,-0.0232458,5.0148,0.000663221
25.88,123.529,-0.673693,-0.0232126,5.0148,0.000664371
25.89,123.579,-0.674857,-0.0231792,5.0148,0.00066552
25.9,123.63,-0.676018,-0.0231458,5.0148,0.000666667
25.91,123.68,-0.677178,-0.0231123,5.0148,0.000667813
25.92,123.73,-0.678337,-0.0230788,5.0148,0.000668957
25.93,123.78,-0.679494,-0.0230452,5.0148,0.000670099
25.94,123.83,-0.680649,-0.0230116,5.0148,0.00067124
25.95,123.88,-0.681802,-0.0229779,5.0148,0.000672379
25.96,123.93,-0.682954,-0.0229441,5.0148,0.000673516
25.97,123.981,-0.684104,-0.0229103,5.0148,0.000674652
25.98,124.031,-0.685252,-0.0228764,5.0148,0.000675786
25.99,124.081,-0.686398,-0.0228425,5.0148,0.000676918
26,124.131,-0.687543,-0.0228085,5.0148,0.000678049
26.01,124.181,-0.688686,-0.0227745,5.0148,0.000679178
26.02,124.231,-0.689828,-0.0227404,5.0148,0.000680305
26.03,124.282,-0.690968,-0.0227062,5.0148,0.00068143
26.04,124.332,-0.692106,-0.022672,5.0148,0.000682554
26.05,124.382,-0.693242,-0.0226377,5.0148,0.000683676
26.06,124.432,-0.694376,-0.0226034,5.0148,0.000684797
26.07,124.482,-0.695509,-0.022569,5.0148,0.000685916
26.08,124.532,-0.69664,-0.0225346,5.0148,0.000687033
26.09,124.582,-0.69777,-0.0225001,5.0148,0.000688148
26.1,124.633,-0.698897,-0.0224656,5.0148,0.000689262
26.11,124.683,-0.700023,-0.022431,5.0148,0.000690374
26.12,124.733,-0.701148,-0.0223963,5.01479,0.000691484
26.13,124.783,-0.70227,-0.0223616,5.01479,0.000692593
26.14,124.833,-0.703391,-0.0223268,5.01479,0.0006937
26.15,124.883,-0.70451,-0.022292,5.01479,0.000694805
26.16,124.933,-0.705627,-0.0222571,5.01479,0.000695908
26.17,124.984,-0.706742,-0.0222222,5.01479,0.00069701
26.18,125.034,-0.707856,-0.0221872,5.01479,0.00069811
26.19,125.084,-0.708968,-0.0221522,5.01479,0.000699208
26.2,125.134,-0.710078,-0.0221171,5.01479,0.000700305
26.21,125.184,-0.711187,-0.0220819,5.01479,0.0007014
26.22,125.234,-0.712293,-0.0220467,5.01479,0.000702493
26.23,125.284,-0.713398,-0.0220114,5.01479,0.000703584
26.24,125.335,-0.714501,-0.0219761,5.01479,0.000704674
26.25,125.385,-0.715603,-0.0219407,5.01479,0.000705762
26.26,125.435,-0.716702,-0.0219053,5.01479,0.000706848
26.27,125.485,-0.7178,-0.0218698,5.01479,0.000707932
26.28,125.535,-0.718896,-0.0218343,5.01479,0.000709015
26.29,125.585,-0.71999,-0.0217987,5.01479,0.000710095
26.3,125.636,-0.721083,-0.0217631,5.01479,0.000711175
26.31,125.686,-0.722173,-0.0217274,5.01479,0.000712252
26.32,125.736,-0.723262,-0.0216916,5.01479,0.000713327
26.33,125.786,-0.724349,-0.0216558,5.01479,0.000714401
26.34,125.836,-0.725434,-0.0216199,5.01479,0.000715473
26.35,125.886,-0.726518,-0.021584,5.01479,0.000716543
26.36,125.936,-0.7276,-0.0215481,5.01479,0.000717612
26.37,125.987,-0.728679,-0.021512,5.01479,0.000718679
26.38,126.037,-0.729757,-0.021476,5.01479,0.000719744
26.39,126.087,-0.730834,-0.0214398,5.01478,0.000720807
26.4,126.137,-0.731908,-0.0214036,5.01478,0.000721868
26.41,126.187,-0.732981,-0.0213674,5.01478,0.000722928
26.42,126.237,-0.734051,-0.0213311,5.01478,0.000723985
26.43,126.287,-0.73512,-0.0212948,5.01478,0.000725041
26.44,126.338,-0.736188,-0.0212584,5.01478,0.000726096
26.45,126.388,-0.737253,-0.0212219,5.01478,0.000727148
26.46,126.438,-0.738316,-0.0211854,5.01478,0.000728199
26.47,126.488,-0.739378,-0.0211489,5.01478,0.000729247
26.48,126.538,-0.740438,-0.0211123,5.01478,0.000730294
26.49,126.588,-0.741496,-0.0210756,5.01478,0.00073134
26.5,126.638,-0.742552,-0.0210389,5.01478,0.000732383
26.51,126.689,-0.743606,-0.0210022,5.01478,0.000733424
26.52,126.739,-0.744659,-0.0209653,5.01478,0.000734464
26.53,126.789,-0.745709,-0.0209285,5.01478,0.000735502
26.54,126.839,-0.746758,-0.0208916,5.01478,0.000736538
26.55,126.889,-0.747805,-0.0208546,5.01478,0.000737572
26.56,126.939,-0.74885,-0.0208176,5.01478,0.000738605
26.57,126.99,-0.749893,-0.0207805,5.01478,0.000739636
26.58,127.04,-0.750934,-0.0207434,5.01478,0.000740664
26.59,127.09,-0.751974,-0.0207062,5.01478,0.000741691
26.6,127.14,-0.753011,-0.020669,5.01478,0.000742716
26.61,127.19,-0.754047,-0.0206317,5.01478,0.00074374
26.62,127.24,-0.755081,-0.0205944,5.01478,0.000744761
26.63,127.29,-0.756113,-0.020557,5.01478,0.000745781
26.64,127.341,-0.757143,-0.0205195,5.01478,0.000746798
26.65,127.391,-0.758171,-0.0204821,5.01478,0.000747814
26.66,127.441,-0.759198,-0.0204445,5.01477,0.000748828
26.67,127.491,-0.760222,-0.0204069,5.01477,0.000749841
26.68,127.541,-0.761245,-0.0203693,5.01477,0.000750851
26.69,127.591,-0.762265,-0.0203316,5.01477,0.000751859
26.7,127.641,-0.763284,-0.0202939,5.01477,0.000752866
26.71,127.692,-0.764301,-0.0202561,5.01477,0.000753871
26.72,127.742,-0.765316,-0.0202183,5.01477,0.000754874
26.73,127.792,-0.766329,-0.0201804,5.01477,0.000755875
26.74,127.842,-0.76734,-0.0201424,5.01477,0.000756874
26.75,127.892,-0.768349,-0.0201044,5.01477,0.000757871
26.76,127.942,-0.769357,-0.0200664,5.01477,0.000758866
26.77,127.992,-0.770362,-0.0200283,5.01477,0.00075986
26.78,128.043,-0.771366,-0.0199902,5.01477,0.000760851
26.79,128.093,-0.772368,-0.019952,5.01477,0.000761841
26.8,128.143,-0.773367,-0.0199138,5.01477,0.000762829
26.81,128.193,-0.774365,-0.0198755,5.01477,0.000763815
26.82,128.243,-0.775361,-0.0198371,5.01477,0.000764799
26.83,128.293,-0.776355,-0.0197987,5.01477,0.000765781
26.84,128.343,-0.777347,-0.0197603,5.01477,0.000766761
26.85,128.394,-0.778337,-0.0197218,5.01477,0.00076774
26.86,128.444,-0.779325,-0.0196833,5.01477,0.000768716
26.87,128.494,-0.780311,-0.0196447,5.01477,0.000769691
26.88,128.544,-0.781296,-0.0196061,5.01477,0.000770663
26.89,128.594,-0.782278,-0.0195674,5.01477,0.000771634
26.9,128.644,-0.783258,-0.0195287,5.01477,0.000772603
26.91,128.695,-0.784237,-0.0194899,5.01477,0.00077357
26.92,128.745,-0.785213,-0.0194511,5.01477,0.000774535
26.93,128.795,-0.786188,-0.0194122,5.01476,0.000775498
26.94,128.845,-0.787161,-0.0193733,5.01476,0.000776459
26.95,128.895,-0.788131,-0.0193343,5.01476,0.000777418
26.96,128.945,-0.7891,-0.0192953,5.01476,0.000778376
26.97,128.995,-0.790067,-0.0192562,5.01476,0.000779331
26.98,129.046,-0.791032,-0.0192171,5.01476,0.000780284
26.99,129.096,-0.791994,-0.019178,5.01476,0.000781236
27,129.146,-0.792955,-0.0191388,5.01476,0.000782186
27.01,129.196,-0.793914,-0.0190995,5.01476,0.000783133
27.02,129.246,-0.794871,-0.0190602,5.01476,0.000784079
27.03,129.296,-0.795826,-0.0190208,5.01476,0.000785023
27.04,129.346,-0.796779,-0.0189814,5.01476,0.000785964
27.05,129.397,-0.79773,-0.018942,5.01476,0.000786904
27.06,129.447,-0.798679,-0.0189025,5.01476,0.000787842
27.07,129.497,-0.799626,-0.018863,5.01476,0.000788778
27.08,129.547,-0.800571,-0.0188234,5.01476,0.000789712
27.09,129.597,-0.801514,-0.0187838,5.01476,0.000790644
27.1,129.647,-0.802455,-0.0187441,5.01476,0.000791574
27.11,129.697,-0.803394,-0.0187043,5.01476,0.000792502
27.12,129.748,-0.804331,-0.0186646,5.01476,0.000793429
27.13,129.798,-0.805267,-0.0186248,5.01476,0.000794353
27.14,129.848,-0.8062,-0.0185849,5.01476,0.000795275
27.15,129.898,-0.807131,-0.018545,5.01476,0.000796195
27.16,129.948,-0.80806,-0.018505,5.01476,0.000797113
27.17,129.998,-0.808987,-0.018465,5.01476,0.00079803
27.18,130.049,-0.809912,-0.018425,5.01476,0.000798944
27.19,130.099,-0.810835,-0.0183849,5.01476,0.000799856
27.2,130.149,-0.811756,-0.0183447,5.01475,0.000800767
27.21,130.199,-0.812675,-0.0183046,5.01475,0.000801675
27.22,130.249,-0.813592,-0.0182643,5.01475,0.000802582
27.23,130.299,-0.814507,-0.018224,5.01475,0.000803486
27.24,130.349,-0.81542,-0.0181837,5.01475,0.000804388
27.25,130.4,-0.816331,-0.0181434,5.01475,0.000805289
27.26,130.45,-0.81724,-0.0181029,5.01475,0.000806187
27.27,130.5,-0.818147,-0.0180625,5.01475,0.000807084
27.28,130.55,-0.819052,-0.018022,5.01475,0.000807978
27.29,130.6,-0.819955,-0.0179814,5.01475,0.00080887
27.3,130.65,-0.820855,-0.0179408,5.01475,0.000809761
27.31,130.7,-0.821754,-0.0179002,5.01475,0.000810649
27.32,130.751,-0.822651,-0.0178595,5.01475,0.000811536
27.33,130.801,-0.823546,-0.0178188,5.01475,0.00081242
27.34,130.851,-0.824438,-0.017778,5.01475,0.000813302
27.35,130.901,-0.825329,-0.0177372,5.01475,0.000814183
27.36,130.951,-0.826217,-0.0176964,5.01475,0.000815061
27.37,131.001,-0.827104,-0.0176555,5.01475,0.000815937
27.38,131.051,-0.827988,-0.0176145,5.01475,0.000816811
27.39,131.102,-0.828871,-0.0175735,5.01475,0.000817684
27.4,131.152,-0.829751,-0.0175325,5.01475,0.000818554
27.41,131.202,-0.830629,-0.0174914,5.01475,0.000819422
27.42,131.252,-0.831506,-0.0174503,5.01475,0.000820288
27.43,131.302,-0.83238,-0.0174091,5.01475,0.000821152
27.44,131.352,-0.833252,-0.0173679,5.01475,0.000822014
27.45,131.403,-0.834122,-0.0173267,5.01475,0.000822875
27.46,131.453,-0.83499,-0.0172854,5.01475,0.000823733
27.47,131.503,-0.835856,-0.017244,5.01474,0.000824588
27.48,131.553,-0.836719,-0.0172027,5.01474,0.000825442
27.49,131.603,-0.837581,-0.0171612,5.01474,0.000826294
27.5,131.653,-0.838441,-0.0171198,5.01474,0.000827144
27.51,131.703,-0.839298,-0.0170783,5.01474,0.000827992
27.52,131.754,-0.840154,-0.0170367,5.01474,0.000828838
27.53,131.804,-0.841007,-0.0169951,5.01474,0.000829681
27.54,131.854,-0.841858,-0.0169535,5.01474,0.000830523
27.55,131.904,-0.842708,-0.0169118,5.01474,0.000831362
27.56,131.954,-0.843555,-0.0168701,5.01474,0.0008322
27.57,132.004,-0.8444,-0.0168283,5.01474,0.000833035
27.58,132.054,-0.845243,-0.0167865,5.01474,0.000833869
27.59,132.105,-0.846084,-0.0167447,5.01474,0.0008347
27.6,132.155,-0.846922,-0.0167028,5.01474,0.000835529
27.61,132.205,-0.847759,-0.0166609,5.01474,0.000836356
27.62,132.255,-0.848593,-0.0166189,5.01474,0.000837181
27.63,132.305,-0.849426,-0.0165769,5.01474,0.000838004
27.64,132.355,-0.850256,-0.0165349,5.01474,0.000838825
27.65,132.405,-0.851084,-0.0164928,5.01474,0.000839644
27.66,132.456,-0.85191,-0.0164506,5.01474,0.000840461
27.67,132.506,-0.852734,-0.0164085,5.01474,0.000841275
27.68,132.556,-0.853556,-0.0163663,5.01474,0.000842088
27.69,132.606,-0.854376,-0.016324,5.01474,0.000842898
27.7,132.656,-0.855194,-0.0162817,5.01474,0.000843707
27.71,132.706,-0.856009,-0.0162394,5.01474,0.000844513
27.72,132.756,-0.856823,-0.016197,5.01474,0.000845317
27.73,132.807,-0.857634,-0.0161546,5.01474,0.000846119
27.74,132.857,-0.858443,-0.0161121,5.01473,0.000846919
27.75,132.907,-0.85925,-0.0160696,5.01473,0.000847717
27.76,132.957,-0.860055,-0.0160271,5.01473,0.000848513
27.77,133.007,-0.860857,-0.0159845,5.01473,0.000849307
27.78,133.057,-0.861658,-0.0159419,5.01473,0.000850098
27.79,133.108,-0.862456,-0.0158992,5.01473,0.000850888
27.8,133.158,-0.863253,-0.0158565,5.01473,0.000851675
27.81,133.208,-0.864047,-0.0158138,5.01473,0.00085246
27.82,133.258,-0.864839,-0.015771,5.01473,0.000853243
27.83,133.308,-0.865629,-0.0157282,5.01473,0.000854024
27.84,133.358,-0.866416,-0.0156854,5.01473,0.000854803
27.85,133.408,-0.867202,-0.0156425,5.01473,0.00085558
27.86,133.459,-0.867985,-0.0155996,5.01473,0.000856355
27.87,133.509,-0.868767,-0.0155566,5.01473,0.000857127
27.88,133.559,-0.869546,-0.0155136,5.01473,0.000857898
27.89,133.609,-0.870323,-0.0154705,5.01473,0.000858666
27.9,133.659,-0.871098,-0.0154275,5.01473,0.000859432
27.91,133.709,-0.87187,-0.0153843,5.01473,0.000860196
27.92,133.759,-0.872641,-0.0153412,5.01473,0.000860958
27.93,133.81,-0.873409,-0.015298,5.01473,0.000861718
27.94,133.86,-0.874175,-0.0152547,5.01473,0.000862475
27.95,133.91,-0.874939,-0.0152115,5.01473,0.000863231
27.96,133.96,-0.875701,-0.0151681,5.01473,0.000863984
27.97,134.01,-0.87646,-0.0151248,5.01473,0.000864735
27.98,134.06,-0.877218,-0.0150814,5.01473,0.000865484
27.99,134.11,-0.877973,-0.015038,5.01473,0.000866231
28,134.161,-0.878726,-0.0149945,5.01473,0.000866976
28.01,134.211,-0.879477,-0.014951,5.01472,0.000867718
28.02,134.261,-0.880226,-0.0149075,5.01472,0.000868459
28.03,134.311,-0.880972,-0.0148639,5.01472,0.000869197
28.04,134.361,-0.881717,-0.0148203,5.01472,0.000869933
28.05,134.411,-0.882459,-0.0147766,5.01472,0.000870667
28.06,134.461,-0.883199,-0.014733,5.01472,0.000871399
28.07,134.512,-0.883937,-0.0146892,5.01472,0.000872128
28.08,134.562,-0.884672,-0.0146455,5.01472,0.000872856
28.09,134.612,-0.885406,-0.0146017,5.01472,0.000873581
28.1,134.662,-0.886137,-0.0145579,5.01472,0.000874304
28.11,134.712,-0.886866,-0.014514,5.01472,0.000875025
28.12,134.762,-0.887593,-0.0144701,5.01472,0.000875744
28.13,134.813,-0.888317,-0.0144262,5.01472,0.00087646
28.14,134.863,-0.88904,-0.0143822,5.01472,0.000877175
28.15,134.913,-0.88976,-0.0143382,5.01472,0.000877887
28.16,134.963,-0.890478,-0.0142941,5.01472,0.000878597
28.17,135.013,-0.891193,-0.01425,5.01472,0.000879305
28.18,135.063,-0.891907,-0.0142059,5.01472,0.00088001
28.19,135.113,-0.892618,-0.0141618,5.01472,0.000880714
28.2,135.164,-0.893327,-0.0141176,5.01472,0.000881415
28.21,135.214,-0.894034,-0.0140734,5.01472,0.000882114
28.22,135.264,-0.894739,-0.0140291,5.01472,0.000882811
28.23,135.314,-0.895441,-0.0139848,5.01472,0.000883506
28.24,135.364,-0.896142,-0.0139405,5.01472,0.000884199
28.25,135.414,-0.89684,-0.0138961,5.01472,0.000884889
