time,x,y,vx,vy,psi,y_ref,psi_ref,speed_ref,lateral_error,heading_error,speed_error,mpc_delta,pid_delta,acceleration
0.99,1.84048,0.0156606,1.90736,0.0410271,0.00927461,0.0576477,0.0313534,2.7,-0.0425742,-0.0224012,-0.812643,0.0425583,2
1,1.87902,0.0162695,1.92736,0.042369,0.00960746,0.0585007,0.0313518,2.72,-0.0428401,-0.0220772,-0.812643,0.0445583,2
1.01,1.91796,0.016906,1.94736,0.0442693,0.00995495,0.0602256,0.0313486,2.76,-0.0439561,-0.0217412,-0.832643,0.0465583,2
1.02,1.9573,0.0175517,1.96736,0.0443049,0.0103039,0.0610973,0.031347,2.78,-0.0441913,-0.021392,-0.832643,0.0445583,2
1.03,1.99704,0.0182198,1.98736,0.0456139,0.0106631,0.0619753,0.0313453,2.8,-0.0444236,-0.0210413,-0.832643,0.0465583,2
1.04,2.03718,0.0188949,2.00736,0.0453886,0.0110215,0.0637499,0.0313418,2.84,-0.0455302,-0.0206787,-0.852643,0.0445583,2
1.05,2.07772,0.0195914,2.02736,0.0465701,0.0113889,0.0646466,0.0313399,2.86,-0.0457517,-0.0203185,-0.852643,0.0465583,2
1.06,2.11866,0.020314,2.04736,0.0481669,0.0117685,0.0664585,0.0313362,2.9,-0.0468671,-0.0199473,-0.872643,0.0480738,2
1.07,2.16,0.0210461,2.06736,0.0480987,0.0121488,0.0673738,0.0313343,2.92,-0.0470598,-0.0195657,-0.872643,0.0460738,2
1.08,2.20174,0.0217885,2.08736,0.0480879,0.0125295,0.0682953,0.0313323,2.94,-0.0472492,-0.0191836,-0.872643,0.045702,2
1.09,2.24388,0.0225465,2.10736,0.0485892,0.0129143,0.0701569,0.0313283,2.98,-0.0483685,-0.0187987,-0.892643,0.0462463,2
1.1,2.28642,0.0233228,2.12736,0.0493338,0.013305,0.071097,0.0313262,3,-0.0485506,-0.0184119,-0.892643,0.0467733,2
1.11,2.32936,0.0241189,2.14736,0.0501951,0.0137025,0.0729959,0.0313219,3.04,-0.0496731,-0.0180169,-0.912643,0.0472869,2
1.12,2.3727,0.0249357,2.16736,0.051112,0.0141073,0.0739546,0.0313197,3.06,-0.0498357,-0.0176172,-0.912643,0.0477891,2
1.13,2.41643,0.0257738,2.18736,0.0520552,0.0145197,0.0758907,0.0313151,3.1,-0.0509549,-0.0172078,-0.932643,0.0482806,2
1.14,2.46057,0.0266336,2.20736,0.0530101,0.01494,0.076868,0.0313127,3.12,-0.0510942,-0.016793,-0.932643,0.0487617,2
1.15,2.50511,0.0275155,2.22736,0.0539691,0.015368,0.0778515,0.0313103,3.14,-0.0512179,-0.0163704,-0.932643,0.0492323,2
1.16,2.55004,0.0284199,2.24736,0.0549285,0.0158039,0.0798371,0.0313054,3.18,-0.0523215,-0.0159374,-0.952643,0.0496925,2
1.17,2.59538,0.0293433,2.26736,0.055516,0.016245,0.0808391,0.0313029,3.2,-0.0524192,-0.015499,-0.952643,0.0494486,2
1.18,2.64111,0.0302916,2.28736,0.05665,0.0166952,0.0828618,0.0312977,3.24,-0.0535185,-0.0150526,-0.972643,0.0505957,2
1.19,2.68725,0.0312511,2.30736,0.0564004,0.0171445,0.0838824,0.031295,3.26,-0.0535908,-0.0145998,-0.972643,0.0485957,2
1.2,2.73378,0.0322143,2.32736,0.055405,0.0175873,0.0849091,0.0312923,3.28,-0.0536581,-0.0141477,-0.972643,0.0465957,2
